central_bank_code,currency,indicator_key,indicator,indicator_category,target_families,initial_signed_weight,initial_abs_weight,avg_abs_correlation,avg_model_importance,avg_pca_score,economic_rationale,initial_normalized_abs_weight,impact_score,contribution_hit_rate,refinement_multiplier,refined_signed_weight,refined_abs_weight,refined_normalized_abs_weight,weight_change,refinement_rationale
BOJ,JPY,ppi_mom,PPI (MoM),Inflation,"gdp_growth,inflation,unemployment",-0.0087069264502904,0.0087069264502904,0.29099389129192393,0.008025522307392332,0.24238655601549883,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.58. moderate positive Pearson correlation (0.58); Spearman 0.20; PCA loading signal 0.24",0.01150659300203373,0.046635376863623214,0.47761194029850745,1.0466353768636232,-0.009112977246623542,0.009112977246623542,0.013051334241978468,0.0015447412399447382,Mostly unchanged: validation signal was neutral.
BOJ,JPY,retail_sales_mom,Retail Sales (MoM),Growth,"gdp_growth,inflation,unemployment",0.008772714109717535,0.008772714109717535,0.21189781248130798,0.017592196052328833,0.2663012945619772,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.48. moderate positive Pearson correlation (0.48); Spearman 0.02; same macro theme; PCA loading signal 0.27; model importance signal 0.03",0.011593534338440584,-0.05477562255693963,0.5135135135135135,0.9452243774430604,0.00829218323284371,0.00829218323284371,0.011875817533470855,0.00028228319503027094,Mostly unchanged: validation signal was neutral.
BOJ,JPY,balance_of_trade,Balance of Trade,Growth,"gdp_growth,inflation,unemployment",-0.008316933445071966,0.008316933445071966,0.2682532171544249,0.03508456311714537,0.2133737597787798,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.18. weak positive Pearson correlation (0.18); Spearman 0.22; same macro theme; PCA loading signal 0.21; model importance signal 0.02",0.010991199790628013,-0.01641693266795684,0.5466666666666666,0.9835830673320431,-0.008180394908700341,0.008180394908700341,0.011715717629426182,0.000724517838798169,Mostly unchanged: validation signal was neutral.
BOJ,JPY,industrial_production_yoy,Industrial Production (YoY),Growth,"gdp_growth,inflation,unemployment",0.007293922798015399,0.007293922798015399,0.0412033140820987,0.0,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.08. weak positive Pearson correlation (0.08); Spearman -0.12; same macro theme",0.009639245433412272,-0.06683329861969932,0.47297297297297297,0.9331667013803007,0.006806445877546603,0.006806445877546603,0.009747988801432687,0.00010874336802041418,Mostly unchanged: validation signal was neutral.
BOJ,JPY,unemployment_rate,Unemployment Rate,Labor,"gdp_growth,inflation",-0.0063187039590536995,0.0063187039590536995,0.4656425671563189,0.00964986391624905,0.2158379944502154,"Linked to gdp_growth, inflation; strongest target link is inflation with Pearson -0.65. moderate negative Pearson correlation (-0.65); Spearman -0.60; PCA loading signal 0.22; model importance signal 0.02",0.008350450089623204,0.07077853716223587,0.5135135135135135,1.0707785371622358,-0.006765932582036748,0.006765932582036748,0.009689966867806212,0.0013395167781830083,Mostly unchanged: validation signal was neutral.
BOJ,JPY,coincident_indicator_mom,Coincident Indicator (MoM),Growth,"inflation,unemployment",-0.006509908654065966,0.006509908654065966,0.15032936566715616,0.0,0.0,"Linked to inflation, unemployment; strongest target link is unemployment with Pearson 0.21. weak positive Pearson correlation (0.21); Spearman 0.05",0.008603135651875858,-0.02492834817540967,0.45454545454545453,0.9750716518245903,-0.0063476273845472974,0.0063476273845472974,0.009090882638816787,0.000487746986940929,Mostly unchanged: validation signal was neutral.
BOJ,JPY,industrial_production_mom,Industrial Production (MoM),Growth,"gdp_growth,inflation,unemployment",0.004561918277303231,0.004561918277303231,0.28689892026132974,0.010931492476344,0.2989540259049987,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.72. strong positive Pearson correlation (0.72); Spearman 0.38; same macro theme; PCA loading signal 0.30; model importance signal 0.01",0.006028779182315978,-0.013074432792797387,0.52,0.9869255672072026,0.0045022737833803955,0.0045022737833803955,0.00644802224405487,0.00041924306173889234,Mostly unchanged: validation signal was neutral.
BOJ,JPY,gdp_qoq,GDP (QoQ),Growth,"inflation,unemployment",-0.0041309157407743,0.0041309157407743,0.17626085079017084,0.0,0.3495981542811818,"Linked to inflation, unemployment; strongest target link is unemployment with Pearson 0.28. weak positive Pearson correlation (0.28); Spearman 0.14; PCA loading signal 0.35",0.005459190039810109,0.0860735716749158,0.5416666666666666,1.0860735716749157,-0.004486478412870874,0.004486478412870874,0.006425400585466616,0.0009662105456565064,Mostly unchanged: validation signal was neutral.
BOJ,JPY,exports_yoy,Exports (YoY),Growth,"gdp_growth,inflation,unemployment",-0.0033683609219305674,0.0033683609219305674,0.06775438690865616,0.0,0.2528835815065719,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.10. weak positive Pearson correlation (0.10); Spearman 0.02; same macro theme; PCA loading signal 0.25",0.004451439716860988,0.06341635595710966,0.49333333333333335,1.0634163559571097,-0.0035819700971477346,0.0035819700971477346,0.005129990750275204,0.0006785510334142162,Mostly unchanged: validation signal was neutral.
BOJ,JPY,manufacturing_pmi,S&P Global Manufacturing PMI,Growth,"gdp_growth,inflation,unemployment",-0.0029829952134650655,0.0029829952134650655,0.13486704557587645,0.0153354291664863,0.2500254898605776,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.29. weak positive Pearson correlation (0.29); Spearman 0.07; same macro theme; PCA loading signal 0.25; model importance signal 0.05",0.003942161685219292,0.1711977779348347,0.5921052631578947,1.1711977779348346,-0.003493677365600532,0.003493677365600532,0.005003540533252357,0.0010613788480330648,Increased: contribution aligned with forward FX returns.
ECB,EUR,cpi_headline_yoy,Headline HICP (YoY),Inflation,"gdp_growth,inflation,unemployment",0.10992395433193791,0.10992395433193791,0.4136463432288657,0.1625066356542538,0.4592560903435156,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.81. strong positive Pearson correlation (0.81); Spearman 0.85; same macro theme; PCA loading signal 0.46; model importance signal 0.40",0.23964283204694473,-0.10173944645380746,0.4533333333333333,0.8982605535461925,0.09874035206619293,0.09874035206619293,0.22175557000428836,-0.017887262042656366,Reduced: contribution moved against forward FX returns.
ECB,EUR,core_cpi_yoy,Core HICP (YoY),Inflation,"gdp_growth,unemployment",0.06051486648109336,0.06051486648109336,0.3493524743449995,0.03901597698703605,0.3428500401250067,"Linked to gdp_growth, unemployment; strongest target link is unemployment with Pearson -0.68. moderate negative Pearson correlation (-0.68); Spearman -0.48; PCA loading signal 0.34; model importance signal 0.05",0.13192714975191228,0.016368130621674172,0.52,1.016368130621674,0.061505381720209064,0.061505381720209064,0.13813158142836035,0.0062044316764480745,Mostly unchanged: validation signal was neutral.
ECB,EUR,construction_output_yoy,Construction Output (YoY),Growth,"gdp_growth,inflation,unemployment",0.05679796354502602,0.05679796354502602,0.16357708697994244,0.041398228131553735,0.5252143092080225,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.40. weak positive Pearson correlation (0.40); Spearman 0.28; same macro theme; PCA loading signal 0.53; model importance signal 0.07",0.12382401016367438,-0.08921386375368659,0.410958904109589,0.9107861362463134,0.05173079776383321,0.05173079776383321,0.1161793765653696,-0.007644633598304779,Mostly unchanged: validation signal was neutral.
ECB,EUR,consumer_inflation_expectation,Consumer Inflation Expectation,Inflation,"gdp_growth,inflation,unemployment",-0.04148610887757093,0.04148610887757093,0.1423450142136271,0.01969081737064327,0.5136478377762088,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson 0.34. weak positive Pearson correlation (0.34); Spearman 0.70; PCA loading signal 0.51; model importance signal 0.01",0.09044296743553769,0.21360518367885922,0.5866666666666667,1.2136051836788593,-0.05034775678448563,0.05034775678448563,0.1130732802805507,0.022630312845013018,Increased: contribution aligned with forward FX returns.
ECB,EUR,zew_economic_sentiment,ZEW Economic Sentiment Index,Sentiment,"gdp_growth,inflation,unemployment",-0.04123245824497167,0.04123245824497167,0.43755624936491283,0.028113978054511768,0.33561681325507947,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson 0.48. moderate positive Pearson correlation (0.48); Spearman 0.37; PCA loading signal 0.34; model importance signal 0.02",0.08988998918510983,-0.043006563996527344,0.49333333333333335,0.9569934360034726,-0.03945919189072515,0.03945919189072515,0.08861924640262961,-0.0012707427824802248,Mostly unchanged: validation signal was neutral.
ECB,EUR,economic_sentiment,Economic Sentiment,Sentiment,"gdp_growth,inflation,unemployment",0.03689332777798526,0.03689332777798526,0.10686208933263434,0.0566862908724148,0.4192522596323578,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.27. weak positive Pearson correlation (0.27); Spearman 0.44; PCA loading signal 0.42; model importance signal 0.10",0.08043034483325374,-0.23756828097423807,0.40789473684210525,0.7624317190257619,0.028128643318350195,0.028128643318350195,0.06317258549297541,-0.01725775934027833,Reduced: contribution moved against forward FX returns.
ECB,EUR,consumer_confidence,Consumer Confidence,Sentiment,"gdp_growth,inflation,unemployment",-0.022944970130256665,0.022944970130256665,0.3604265864869358,0.03384463525945384,0.3070804442109299,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.20. weak positive Pearson correlation (0.20); Spearman 0.40; PCA loading signal 0.31; model importance signal 0.04",0.05002183242647111,0.07691808431936407,0.5263157894736842,1.076918084319364,-0.024709853277441036,0.024709853277441036,0.05549451144946218,0.0054726790229910685,Mostly unchanged: validation signal was neutral.
ECB,EUR,cpi_headline_mom,Headline HICP (MoM),Inflation,"gdp_growth,inflation,unemployment",0.027083441477418268,0.027083441477418268,0.12249777576767236,0.019324960598966132,0.37748085942303683,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.20. weak positive Pearson correlation (0.20); Spearman 0.20; same macro theme; PCA loading signal 0.38; model importance signal 0.02",0.05904402417718027,-0.24077829889838676,0.36619718309859156,0.7592217011016132,0.020562336510171485,0.020562336510171485,0.046179829806321626,-0.012864194370858645,Reduced: contribution moved against forward FX returns.
ECB,EUR,composite_pmi,Composite PMI,Growth,inflation,-0.015315770178611667,0.015315770178611667,0.2728277562399206,0.0317046417267982,0.3867684281633559,Linked to inflation; strongest target link is inflation with Pearson -0.27. weak negative Pearson correlation (-0.27); Spearman -0.20; PCA loading signal 0.39; model importance signal 0.03,0.033389578849204904,0.27252570820079375,0.5789473684210527,1.2725257082007937,-0.01948971129317841,0.01948971129317841,0.043770879347690306,0.010381300498485402,Increased: contribution aligned with forward FX returns.
ECB,EUR,services_pmi,Services PMI,Growth,inflation,-0.0130597728891119,0.0130597728891119,0.1890884041036828,0.0,0.3756753064500868,Linked to inflation; strongest target link is inflation with Pearson -0.19. weak negative Pearson correlation (-0.19); Spearman -0.20; PCA loading signal 0.38,0.02847132801996889,0.296182554665338,0.5789473684210527,1.296182554665338,-0.016927849786758185,0.016927849786758185,0.03801733435073286,0.009546006330763968,Increased: contribution aligned with forward FX returns.
ECB,EUR,unemployment_rate,Unemployment Rate,Labor,"gdp_growth,inflation",-0.011892467213239031,0.011892467213239031,0.40043161027924074,0.02872355072774135,0.3711035434790552,"Linked to gdp_growth, inflation; strongest target link is inflation with Pearson -0.68. moderate negative Pearson correlation (-0.68); Spearman -0.48; PCA loading signal 0.37; model importance signal 0.03",0.025926510198132486,0.08586319199138642,0.5540540540540541,1.0858631919913864,-0.012913592408820642,0.012913592408820642,0.029001932700233334,0.0030754225021008483,Mostly unchanged: validation signal was neutral.
ECB,EUR,cpi_index,Consumer Price Index,Inflation,"inflation,unemployment",0.007594397617846464,0.007594397617846464,0.21371674172930444,0.03197762480733245,0.283220757098969,"Linked to inflation, unemployment; strongest target link is unemployment with Pearson -0.34. weak negative Pearson correlation (-0.34); Spearman -0.68; PCA loading signal 0.28; model importance signal 0.04",0.01655638176311968,0.17919957734372705,0.58,1.1791995773437272,0.008955310461144759,0.008955310461144759,0.020112243214863504,0.0035558614517438233,Increased: contribution aligned with forward FX returns.
ECB,EUR,manufacturing_pmi,Manufacturing PMI,Growth,"gdp_growth,inflation,unemployment",0.006899164172649672,0.006899164172649672,0.44299515489111396,0.03369517050009269,0.3022947039742371,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.52. moderate positive Pearson correlation (0.52); Spearman 0.48; same macro theme; PCA loading signal 0.30; model importance signal 0.07",0.01504071838698596,-0.1155899947214669,0.45588235294117646,0.8844100052785331,0.006101689822350562,0.006101689822350562,0.013703452299194176,-0.0013372660877917844,Reduced: contribution moved against forward FX returns.
ECB,EUR,gdp_qoq,GDP (QoQ),Growth,"inflation,unemployment",-0.005087904979045732,0.005087904979045732,0.06913150750396564,0.0332603898170888,0.4122818182851361,"Linked to inflation, unemployment; strongest target link is unemployment with Pearson 0.12. weak positive Pearson correlation (0.12); Spearman -0.04; PCA loading signal 0.41; model importance signal 0.04",0.011092031448235609,-0.22870479849870318,0.4782608695652174,0.7712952015012968,-0.003924276696032529,0.003924276696032529,0.008813318945833407,-0.002278712502402202,Reduced: contribution moved against forward FX returns.
ECB,EUR,construction_output_mom,Construction Output (MoM),Growth,"inflation,unemployment",0.001972544395530299,0.001972544395530299,0.3155027745455966,0.00536249914858275,0.0,"Linked to inflation, unemployment; strongest target link is inflation with Pearson 0.38. weak positive Pearson correlation (0.38); Spearman 0.37; model importance signal 0.00",0.004300301314268376,-0.10274696819800751,0.38095238095238093,0.8972530318019925,0.0017698714392535896,0.0017698714392535896,0.003974857711494512,-0.0003254436027738646,Reduced: contribution moved against forward FX returns.
FED,USD,core_pce_price_index_yoy,Core PCE Price Index (YoY),Inflation,"gdp_growth,inflation,unemployment",0.033817757669601836,0.033817757669601836,0.5462040937343144,0.02453096974605633,0.1842462934205236,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.97. strong positive Pearson correlation (0.97); Spearman 0.97; same macro theme; PCA loading signal 0.18; model importance signal 0.02",0.037914689775703586,0.1786848963317767,0.6,1.1786848963317766,0.039860480192967784,0.039860480192967784,0.04100049644881389,0.003085806673110307,Increased: contribution aligned with forward FX returns.
FED,USD,pce_price_index_yoy,PCE Price Index (YoY),Inflation,"gdp_growth,inflation,unemployment",0.032066575079085,0.032066575079085,0.5174606156072952,0.0,0.1851021978209598,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.94. strong positive Pearson correlation (0.94); Spearman 0.93; same macro theme; PCA loading signal 0.19",0.03595135603522497,0.1733034923212599,0.5555555555555556,1.17330349232126,0.037623824527072317,0.037623824527072317,0.03869987206489227,0.002748516029667296,Increased: contribution aligned with forward FX returns.
FED,USD,challenger_job_cuts,Challenger Job Cuts,Labor,"gdp_growth,inflation,unemployment",-0.030776007381187433,0.030776007381187433,0.5390707363073101,0.015869684132465135,0.1754474771620116,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson 0.85. strong positive Pearson correlation (0.85); Spearman 0.26; same macro theme; PCA loading signal 0.18; model importance signal 0.05",0.03450443946617303,0.2224338754816088,0.6857142857142857,1.2224338754816089,-0.037621633974835554,0.037621633974835554,0.0386976188625031,0.004193179396330071,Increased: contribution aligned with forward FX returns.
FED,USD,avg_hourly_earnings_mom,Average Hourly Earnings (MoM),Labor,"gdp_growth,inflation,unemployment",-0.02781651608227803,0.02781651608227803,0.4418920825101191,0.01603246676028997,0.1916399285961332,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson -0.79. strong negative Pearson correlation (-0.79); Spearman -0.30; PCA loading signal 0.19; model importance signal 0.04",0.03118641360566762,0.21158665676151378,0.6486486486486487,1.2115866567615137,-0.03370211972288012,0.03370211972288012,0.034666005861595864,0.003479592255928244,Increased: contribution aligned with forward FX returns.
FED,USD,cpi_headline_yoy,Headline CPI (YoY),Inflation,"gdp_growth,inflation,unemployment",0.03129525270000247,0.03129525270000247,0.49234341890337424,0.013451958199775535,0.196814318781092,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.93. strong positive Pearson correlation (0.93); Spearman 0.94; same macro theme; PCA loading signal 0.20",0.03508658998521985,0.06254063195245332,0.4444444444444444,1.0625406319524533,0.03325247758097234,0.03325247758097234,0.034203503880855066,-0.0008830861043647859,Mostly unchanged: validation signal was neutral.
FED,USD,ism_manufacturing_employment,ISM Manufacturing Employment,Growth,"gdp_growth,inflation,unemployment",0.026272070477015665,0.026272070477015665,0.4269073047964583,0.0,0.172621957616524,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.25. weak positive Pearson correlation (0.25); Spearman 0.31; same macro theme; PCA loading signal 0.17",0.029454862490686174,0.21304493052495255,0.6666666666666666,1.2130449305249527,0.03186920190653813,0.03186920190653813,0.03278066629578814,0.003325803805101963,Increased: contribution aligned with forward FX returns.
FED,USD,adp_employment_change,ADP Employment Change,Labor,"gdp_growth,inflation,unemployment",0.025220906694729532,0.025220906694729532,0.5164281468457946,0.0239117161205247,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson -0.74. strong negative Pearson correlation (-0.74); Spearman 0.04; same macro theme; model importance signal 0.05",0.02827635298990226,0.20044716774445015,0.6285714285714286,1.2004471677444501,0.030276366009635108,0.030276366009635108,0.03114227503159967,0.002865922041697413,Increased: contribution aligned with forward FX returns.
FED,USD,core_ppi_yoy,Core PPI (YoY),Inflation,"gdp_growth,inflation,unemployment",0.028048115910700264,0.028048115910700264,0.4313370388600848,0.0,0.173587180509985,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.79. strong positive Pearson correlation (0.79); Spearman 0.73; same macro theme; PCA loading signal 0.17",0.03144607114217626,0.07361861896779548,0.4444444444444444,1.0736186189677954,0.030112979468694668,0.030112979468694668,0.030974215608853575,-0.0004718555333226883,Mostly unchanged: validation signal was neutral.
FED,USD,government_payrolls,Government Payrolls,Labor,"gdp_growth,inflation,unemployment",0.027241404290732366,0.027241404290732366,0.5178169433534426,0.0045927743082387,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson -0.92. strong negative Pearson correlation (-0.92); Spearman -0.49; same macro theme; model importance signal 0.01",0.030541628538134795,0.09571190072943352,0.5945945945945946,1.0957119007294336,0.02984873087393731,0.02984873087393731,0.030702409461047443,0.00016078092291264834,Mostly unchanged: validation signal was neutral.
FED,USD,consumer_inflation_expectations,Consumer Inflation Expectations,Inflation,"gdp_growth,inflation,unemployment",0.030124337830483364,0.030124337830483364,0.43726664657084435,0.0233980433821301,0.2019174675314049,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.87. strong positive Pearson correlation (0.87); Spearman 0.89; same macro theme; PCA loading signal 0.20; model importance signal 0.07",0.033773821868974194,-0.009329899772940681,0.4594594594594595,0.9906701002270594,0.02984328077779875,0.02984328077779875,0.030696803491267525,-0.003077018377706669,Mostly unchanged: validation signal was neutral.
FED,USD,ppi_yoy,PPI (YoY),Inflation,"gdp_growth,inflation,unemployment",0.027019012488607698,0.027019012488607698,0.40731585970153744,0.016021166046589,0.1788593287047309,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.72. strong positive Pearson correlation (0.72); Spearman 0.66; same macro theme; PCA loading signal 0.18; model importance signal 0.05",0.03029229455601227,0.07771180711189189,0.4722222222222222,1.0777118071118919,0.029118708775476176,0.029118708775476176,0.029951508611117596,-0.0003407859448946726,Mostly unchanged: validation signal was neutral.
FED,USD,manufacturing_payrolls,Manufacturing Payrolls,Labor,"gdp_growth,inflation,unemployment",0.026163737578150402,0.026163737578150402,0.49496333344078525,0.0,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.72. strong positive Pearson correlation (0.72); Spearman 0.52",0.0293334053469835,0.09456745706069783,0.5675675675675675,1.0945674570606978,0.028637975708119507,0.028637975708119507,0.029457026499372693,0.00012362115238919238,Mostly unchanged: validation signal was neutral.
FED,USD,private_nonfarm_payrolls,Private Nonfarm Payrolls,Labor,"gdp_growth,inflation,unemployment",0.025453238674873063,0.025453238674873063,0.4939643282541311,0.0,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.72. strong positive Pearson correlation (0.72); Spearman 0.38",0.028536831376381293,0.09711913163982513,0.5945945945945946,1.0971191316398252,0.02792523511239795,0.02792523511239795,0.02872390140598853,0.0001870700296072378,Mostly unchanged: validation signal was neutral.
FED,USD,cpi_headline_mom,Headline CPI (MoM),Inflation,"gdp_growth,inflation,unemployment",0.025948123863970267,0.025948123863970267,0.42032977716892767,0.0060323091811817,0.17626656830446494,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.41. moderate positive Pearson correlation (0.41); Spearman 0.38; same macro theme; PCA loading signal 0.18; model importance signal 0.02",0.029091670600274514,0.06849051436960561,0.53125,1.0684905143696055,0.027725324214339826,0.027725324214339826,0.028518273023534737,-0.0005733975767397773,Mostly unchanged: validation signal was neutral.
FED,USD,core_cpi_mom,Core CPI (MoM),Inflation,"gdp_growth,inflation,unemployment",0.027099523595819533,0.027099523595819533,0.42770640950319755,0.031479919384247365,0.1772916426165493,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.52. moderate positive Pearson correlation (0.52); Spearman 0.58; same macro theme; PCA loading signal 0.18; model importance signal 0.02",0.030382559371416602,0.012170946478581163,0.4411764705882353,1.012170946478581,0.027429350447099297,0.027429350447099297,0.028213834358121262,-0.0021687250132953403,Mostly unchanged: validation signal was neutral.
FED,USD,nfp,Non-Farm Payrolls,Labor,"gdp_growth,inflation,unemployment",0.025077260845522198,0.025077260845522198,0.5035606146638286,0.0,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.70. strong positive Pearson correlation (0.70); Spearman 0.34",0.028115304825104534,0.08132879549894757,0.5945945945945946,1.0813287954989477,0.02711676426450144,0.02711676426450144,0.02789230815955297,-0.00022299666555156486,Mostly unchanged: validation signal was neutral.
FED,USD,pce_price_index_mom,PCE Price Index (MoM),Inflation,"gdp_growth,inflation,unemployment",0.02454853933637683,0.02454853933637683,0.4065634012565463,0.0051876739798094335,0.1764733354493194,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.39. weak positive Pearson correlation (0.39); Spearman 0.32; same macro theme; PCA loading signal 0.18",0.027522530100273866,0.06284177149858355,0.6,1.0628417714985836,0.026091213035977414,0.026091213035977414,0.02683742599808332,-0.0006851041021905466,Mostly unchanged: validation signal was neutral.
FED,USD,core_pce_price_index_mom,Core PCE Price Index (MoM),Inflation,"gdp_growth,inflation,unemployment",0.022280953182085297,0.022280953182085297,0.4234563332765102,0.008804149174931468,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.34. weak positive Pearson correlation (0.34); Spearman 0.32; same macro theme; model importance signal 0.03",0.024980231866913307,0.1142330563385405,0.5476190476190477,1.1142330563385405,0.02482617456221083,0.02482617456221083,0.02553620721697013,0.000555975350056824,Increased: contribution aligned with forward FX returns.
FED,USD,sp_global_manufacturing_pmi,S&P Global Manufacturing PMI,Growth,"gdp_growth,inflation,unemployment",0.019908735462174965,0.019908735462174965,0.2371684938935151,0.0,0.2644540346036514,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.22. weak positive Pearson correlation (0.22); Spearman 0.34; same macro theme; PCA loading signal 0.26",0.022320626229852567,0.23696606144731713,0.5517241379310345,1.2369660614473172,0.024626430093043102,0.024626430093043102,0.025330750023300236,0.0030101237934476686,Increased: contribution aligned with forward FX returns.
FED,USD,ppi_mom,PPI (MoM),Inflation,"gdp_growth,inflation,unemployment",0.02113507332179377,0.02113507332179377,0.32967057341114137,0.006174995870444867,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.49. moderate positive Pearson correlation (0.49); Spearman 0.41",0.023695531685202786,0.15942601199221312,0.6,1.159426011992213,0.024504553774650367,0.024504553774650367,0.025205388022258978,0.0015098563370561924,Increased: contribution aligned with forward FX returns.
FED,USD,import_prices_yoy,Import Prices (YoY),Inflation,"gdp_growth,inflation,unemployment",0.0218393205698727,0.0218393205698727,0.29351685831019964,0.009910852844663467,0.1792315315874171,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.44. moderate positive Pearson correlation (0.44); Spearman 0.43; same macro theme; PCA loading signal 0.18; model importance signal 0.03",0.02448509662907566,0.09126190211089305,0.47368421052631576,1.0912619021108931,0.02383241850588884,0.02383241850588884,0.024514029574830103,2.8932945754442385e-05,Mostly unchanged: validation signal was neutral.
FED,USD,ny_empire_state_mfg,NY Empire State Manufacturing Index,Growth,"gdp_growth,inflation,unemployment",0.020027169553742532,0.020027169553742532,0.3513061557875168,0.004391243103664867,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.25. weak positive Pearson correlation (0.25); Spearman 0.31; same macro theme; model importance signal 0.01",0.02245340829909922,0.15179153565714779,0.5384615384615384,1.1517915356571478,0.023067124375171184,0.023067124375171184,0.023726847906749674,0.0012734396076504555,Increased: contribution aligned with forward FX returns.
FED,USD,ism_services_employment,ISM Services Employment,Growth,"gdp_growth,inflation,unemployment",0.019906697146648066,0.019906697146648066,0.39824426041390887,0.0,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson -0.75. strong negative Pearson correlation (-0.75); Spearman -0.12",0.02231834097777813,0.14733365230998371,0.5384615384615384,1.1473336523099837,0.022839623542692457,0.022839623542692457,0.02349284051323634,0.0011744995354582115,Increased: contribution aligned with forward FX returns.
FED,USD,michigan_inflation_expectations,Michigan Inflation Expectations,Inflation,"gdp_growth,inflation,unemployment",0.024002624598264334,0.024002624598264334,0.3961281049485244,0.022970461554420566,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.59. moderate positive Pearson correlation (0.59); Spearman 0.67; same macro theme; model importance signal 0.07",0.026910479232154807,-0.10569565663527532,0.45652173913043476,0.8943043433647246,0.02146565143038077,0.02146565143038077,0.022079572573690972,-0.004830906658463835,Reduced: contribution moved against forward FX returns.
FED,USD,export_prices_yoy,Export Prices (YoY),Inflation,"gdp_growth,inflation,unemployment",0.019813301255063868,0.019813301255063868,0.2578231889117473,0.0,0.1689640082423053,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.43. moderate positive Pearson correlation (0.43); Spearman 0.40; same macro theme; PCA loading signal 0.17",0.022213630420374046,0.07788553443969043,0.5128205128205128,1.0778855344396905,0.021356470812329106,0.021356470812329106,0.021967269372097923,-0.0002463610482761232,Mostly unchanged: validation signal was neutral.
FED,USD,participation_rate,Labor Force Participation Rate,Labor,"gdp_growth,inflation,unemployment",0.018706038656598662,0.018706038656598662,0.4141679984434358,0.020175311976986365,0.2385193763975871,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson -0.83. strong negative Pearson correlation (-0.83); Spearman -0.68; same macro theme; PCA loading signal 0.24; model importance signal 0.06",0.02097222587985999,0.12914447127523554,0.5833333333333334,1.1291444712752354,0.02112182012855921,0.02112182012855921,0.02172590764037657,0.0007536817605165794,Increased: contribution aligned with forward FX returns.
